Id_Estacion,Nombre_Estación,URI_Estacion,Fecha,tipo,Hash_Observacion,URI_Observacion,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,3/1/2021,N,7c836b30f96da0b7ff0fa63dd8b3b29d,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7c836b30f96da0b7ff0fa63dd8b3b29d,058.2,068.6,058.7,046.9,045.3,045.0
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,3/1/2021,N,a00af61e998241d96c63b58870ff7791,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a00af61e998241d96c63b58870ff7791,059.4,070.2,064.3,047.0,037.5,036.3
12,Manuel Becerra,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/manuel-becerra,3/1/2021,N,d7ad481037c0622645e6d105287344b3,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d7ad481037c0622645e6d105287344b3,056.5,063.6,058.4,049.9,044.9,044.0
13,Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/vallecas,3/1/2021,N,37602f34ae04df6c5d4c140cdc10f364,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/37602f34ae04df6c5d4c140cdc10f364,049.7,060.7,053.5,039.0,036.3,035.2
14,Fernandez Ladreda,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/fernandez-ladreda,3/1/2021,N,ae43750a6cc0eede0183cf7374e211be,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/ae43750a6cc0eede0183cf7374e211be,058.4,066.6,062.8,054.6,045.4,039.7
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,3/1/2021,N,0ce1048bac15392fa93312fc02655de5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/0ce1048bac15392fa93312fc02655de5,055.4,066.2,060.4,039.6,034.8,034.0
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,3/1/2021,N,45f136f65e595a0d9dfa123ec993fd2a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/45f136f65e595a0d9dfa123ec993fd2a,047.2,057.5,049.6,041.0,036.2,035.0
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,3/1/2021,N,6439fc0b433479aa8ca2fb5a8544b508,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/6439fc0b433479aa8ca2fb5a8544b508,047.5,058.2,049.3,039.4,038.2,038.0
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,3/1/2021,N,cd12c8c6c30c6c20c9ade247b8ef7684,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/cd12c8c6c30c6c20c9ade247b8ef7684,057.4,063.5,054.9,042.8,033.8,029.9
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,3/1/2021,N,53b7f883d3b9adc7b8f9854b369bae4b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/53b7f883d3b9adc7b8f9854b369bae4b,050.6,062.8,053.0,040.7,037.6,037.1
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,3/1/2021,N,a2a7bb52344b5810625c2bcd50206fcb,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a2a7bb52344b5810625c2bcd50206fcb,041.9,052.5,042.8,038.5,037.2,036.2
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,3/1/2021,N,307aa35f42e9b66b2baa9f863b7586a5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/307aa35f42e9b66b2baa9f863b7586a5,061.4,068.5,066.0,058.5,044.6,036.9
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,3/1/2021,N,cdc3440e63ee5a70b886a04a8b1d9785,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/cdc3440e63ee5a70b886a04a8b1d9785,054.3,066.0,055.7,049.4,042.3,039.4
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,3/1/2021,N,7dfc719be381be4660def68ab3d7136d,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7dfc719be381be4660def68ab3d7136d,049.9,062.8,050.3,041.1,034.2,032.5
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,3/1/2021,N,56460d709b9046452136dad0e89e8581,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/56460d709b9046452136dad0e89e8581,058.4,070.8,061.4,040.4,036.5,035.4
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,3/1/2021,N,1eae14aed0d2eb85801a96318350eee8,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/1eae14aed0d2eb85801a96318350eee8,047.2,061.3,046.8,033.3,031.4,031.0
30,Campo de las Naciones,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/campo-de-las-naciones,3/1/2021,N,605e17baa8f7f384ff05a73bffbbc931,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/605e17baa8f7f384ff05a73bffbbc931,050.5,060.8,053.9,042.5,038.5,037.2
31,Sanchinarro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/sanchinarro,3/1/2021,N,c3a23e770b5e28b702ddf45524158f3a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/c3a23e770b5e28b702ddf45524158f3a,051.5,064.5,048.1,040.5,037.8,037.0
47,Mendez Álvaro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/mendez-álvaro,3/1/2021,N,2d2311d88e5d649be153b7ab61f9bc76,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/2d2311d88e5d649be153b7ab61f9bc76,046.0,057.7,044.3,038.8,036.4,035.7
48,Castellana,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/castellana,3/1/2021,N,7f338f6762b1a14c4f36c1dfc68a567f,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/7f338f6762b1a14c4f36c1dfc68a567f,054.3,062.0,057.6,047.3,038.3,036.0
54,Ensanche de Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ensanche-de-vallecas,3/1/2021,N,f19864b1ca399762da567da7512e48bb,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/f19864b1ca399762da567da7512e48bb,052.7,063.7,057.2,040.5,035.0,033.1
55,Urb Embajada 2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/urb-embajada-2,3/1/2021,N,28241ef425ee48dcdffec3b944b3eada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/28241ef425ee48dcdffec3b944b3eada,049.9,058.4,048.9,041.8,037.6,036.2
86,Tres Olivos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/tres-olivos,3/1/2021,N,c9c2cbbefe8218d83c3f00b5411381e0,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/c9c2cbbefe8218d83c3f00b5411381e0,045.2,057.0,044.4,038.7,037.2,036.2
1,Paseo Recoletos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-recoletos,4/1/2021,T,c5c5b955810d5d64d200d882a6de346a,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/c5c5b955810d5d64d200d882a6de346a,065.4,071.9,069.5,062.0,047.5,038.9
2,Carlos V,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/carlos-v,4/1/2021,T,d4db175996fb84325f54f7f9027086aa,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/d4db175996fb84325f54f7f9027086aa,068.7,074.8,070.3,066.8,056.4,049.2
3,Plaza del Carmen,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/plaza-del-carmen,4/1/2021,T,41d98ff37aded93e27e6b06129f00c4c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/41d98ff37aded93e27e6b06129f00c4c,060.1,069.8,063.0,055.6,041.2,038.4
5,Barrio del Pilar,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barrio-del-pilar,4/1/2021,T,8f1d05aaf825bdce7b4bebe0c4e665dd,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8f1d05aaf825bdce7b4bebe0c4e665dd,059.6,066.8,062.9,057.8,039.5,037.2
6,Gregorio Maranon,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/gregorio-maranon,4/1/2021,T,72a6310694901448db9bb9a493bc8ec0,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/72a6310694901448db9bb9a493bc8ec0,067.7,075.5,071.3,064.8,048.9,039.6
8,Escuelas Aguirre,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/escuelas-aguirre,4/1/2021,T,0469650ad40c9108adaf6ee55401d406,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/0469650ad40c9108adaf6ee55401d406,064.5,071.6,067.9,063.1,049.2,040.4
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,4/1/2021,T,5aab3f849e0d361f24cd46c27df23286,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5aab3f849e0d361f24cd46c27df23286,064.1,072.8,067.5,059.0,046.5,045.2
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,4/1/2021,T,2e6509a649297e9892b859016e43ba37,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/2e6509a649297e9892b859016e43ba37,066.9,073.2,070.2,064.9,040.5,037.2
12,Manuel Becerra,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/manuel-becerra,4/1/2021,T,955678c3940ede954340ff84d9e5b04e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/955678c3940ede954340ff84d9e5b04e,061.2,068.9,063.4,059.1,044.4,037.3
13,Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/vallecas,4/1/2021,T,fd52598d8e343e2db44da557740cd255,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/fd52598d8e343e2db44da557740cd255,055.9,063.9,058.8,052.2,039.5,037.1
14,Fernandez Ladreda,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/fernandez-ladreda,4/1/2021,T,518cb93c8cf624bb1a42b01ba88ce92b,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/518cb93c8cf624bb1a42b01ba88ce92b,063.3,069.5,065.5,062.2,052.3,043.4
16,Arturo Soria,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/arturo-soria,4/1/2021,T,299d321bc5f56b06384aa422c23d98f5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/299d321bc5f56b06384aa422c23d98f5,061.0,067.8,064.8,058.6,039.2,036.4
17,Villaverde,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/villaverde,4/1/2021,T,58fa0546da995f58969f6f0ebefab3ac,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/58fa0546da995f58969f6f0ebefab3ac,055.9,065.7,058.5,051.9,040.9,036.7
18,Farolillo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/farolillo,4/1/2021,T,a8704f48c836558582d069e1ff9d78b4,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a8704f48c836558582d069e1ff9d78b4,056.1,067.2,057.4,048.8,041.2,040.1
19,Alto Extremadura,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/alto-extremadura,4/1/2021,T,52bbf5fb97b274f5017e6b5db3ef0aa5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/52bbf5fb97b274f5017e6b5db3ef0aa5,058.2,066.4,061.7,054.8,039.7,033.3
20,Avda Moratalaz,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avda-moratalaz,4/1/2021,T,5d66fc3125e2cb6aec53b88762cf95d2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5d66fc3125e2cb6aec53b88762cf95d2,059.8,066.7,061.9,055.6,040.4,038.2
24,Casa de Campo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/casa-de-campo,4/1/2021,T,47c8fb74503915284b834c9e049eac26,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/47c8fb74503915284b834c9e049eac26,046.9,055.9,050.4,043.0,037.0,036.1
25,Santa Eugenia,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/santa-eugenia,4/1/2021,T,59aac04e56b57d5ade4db688e2509145,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/59aac04e56b57d5ade4db688e2509145,066.3,070.7,068.6,066.4,054.7,042.6
26,Embajada,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/embajada,4/1/2021,T,67208c88ed93600b87ce8fe61b03f980,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/67208c88ed93600b87ce8fe61b03f980,059.4,068.2,063.7,055.4,043.9,037.0
27,Barajas Pueblo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barajas-pueblo,4/1/2021,T,434856ba0e2dae101ef58aa359dadff5,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/434856ba0e2dae101ef58aa359dadff5,055.2,065.4,059.4,049.5,036.7,032.4
28,Cuatro Vientos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-vientos,4/1/2021,T,c0c23a79f4cb45d87e0b9f401b1660ff,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/c0c23a79f4cb45d87e0b9f401b1660ff,066.5,074.9,071.0,062.2,039.6,037.2
29,El Pardo,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/el-pardo,4/1/2021,T,6cba30eddf1b1bbfedac87112ee264f6,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/6cba30eddf1b1bbfedac87112ee264f6,056.3,065.8,061.3,049.9,033.1,032.1
30,Campo de las Naciones,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/campo-de-las-naciones,4/1/2021,T,85d8354c1a2fe05cb4f8d7fdd0a98408,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/85d8354c1a2fe05cb4f8d7fdd0a98408,057.5,065.6,061.0,054.8,043.2,040.7
31,Sanchinarro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/sanchinarro,4/1/2021,T,b54644d06af5dbfc62c2d67a4d1d94fb,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/b54644d06af5dbfc62c2d67a4d1d94fb,064.0,073.6,069.3,056.2,042.4,039.7
47,Mendez Álvaro,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/mendez-álvaro,4/1/2021,T,a4daee5f86f8d3b87e864e9cb2c687f2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/a4daee5f86f8d3b87e864e9cb2c687f2,053.0,065.2,054.0,047.2,037.9,036.5
48,Castellana,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/castellana,4/1/2021,T,963332756da773458b470599afc148cf,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/963332756da773458b470599afc148cf,058.9,065.4,062.1,057.8,044.2,039.6
50,50,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/50,4/1/2021,T,75dc91e104fcc753ed6adc8d339168c6,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/75dc91e104fcc753ed6adc8d339168c6,066.2,074.5,067.5,064.4,060.4,056.3
54,Ensanche de Vallecas,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ensanche-de-vallecas,4/1/2021,T,111175c6d3c4dabffa7e5e674ab8d844,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/111175c6d3c4dabffa7e5e674ab8d844,060.3,067.0,063.9,059.1,041.9,038.7
55,Urb Embajada 2,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/urb-embajada-2,4/1/2021,T,8fc68ab21d157288c38095eecdd8245e,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/8fc68ab21d157288c38095eecdd8245e,052.8,062.6,055.7,049.0,040.0,037.2
86,Tres Olivos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/tres-olivos,4/1/2021,T,998165fd0cd262fa913e36b2e67d677c,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/998165fd0cd262fa913e36b2e67d677c,054.5,063.3,057.6,049.6,037.7,036.1
1,Paseo Recoletos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-recoletos,4/1/2021,D,4ff0c8c6e836d826da7f9a50a3f8946d,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/4ff0c8c6e836d826da7f9a50a3f8946d,067.0,072.3,070.3,065.2,058.5,054.2
2,Carlos V,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/carlos-v,4/1/2021,D,6ba23df308b119ad45cc7642093c3733,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/6ba23df308b119ad45cc7642093c3733,069.7,076.3,070.9,068.3,064.7,061.8
3,Plaza del Carmen,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/plaza-del-carmen,4/1/2021,D,700718075c0dd6b9c18ad46f63204be1,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/700718075c0dd6b9c18ad46f63204be1,062.0,071.7,064.3,059.2,053.2,045.3
5,Barrio del Pilar,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/barrio-del-pilar,4/1/2021,D,4eba41dfbd6d15dcd039bd7c21d24f2f,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/4eba41dfbd6d15dcd039bd7c21d24f2f,061.4,068.0,063.8,059.9,055.9,051.5
6,Gregorio Maranon,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/gregorio-maranon,4/1/2021,D,c92ae6323a8d79d1622ed41f822e25fb,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/c92ae6323a8d79d1622ed41f822e25fb,069.3,076.3,072.1,067.1,062.7,058.6
8,Escuelas Aguirre,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/escuelas-aguirre,4/1/2021,D,5d32648f3477f2506de17cc8bfcdf021,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/5d32648f3477f2506de17cc8bfcdf021,066.0,072.0,068.7,064.6,061.4,057.2
10,Cuatro Caminos,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/cuatro-caminos,4/1/2021,D,942fe6c98f56b502a95dd402aed5bb84,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/942fe6c98f56b502a95dd402aed5bb84,066.3,073.7,069.3,062.1,056.7,053.0
11,Ramon y Cajal,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/ramon-y-cajal,4/1/2021,D,0fb645186fe4cd522a0d166121e89d52,http://datos.linkeddata.es/madrid/recurso/medio-ambiente/contaminacion-acustica/observacion/0fb645186fe4cd522a0d166121e89d52,068.6,074.1,070.9,067.5,061.6,055.2
